section,title,url,text
General,Delete a Custom Exercise,https://help.macrofactorapp.com/en/articles/330-delete-a-custom-exercise,"1. Go to **More** > Feature Settings > **Exercises**.
2. Use the top navigation to select **Custom**.

You will see a list of custom exercises you have created. Use the search bar at the bottom if needed.

3. Tap the exercise you want to delete.
4. Scroll to the bottom of the screen and tap **Delete Exercise**.

## Read next:

Now that you’ve learned how to delete a custom exercise, you might enjoy one of these articles next:

[Editing the Settings of an Exercise](https://help.macrofactorapp.com/en/articles/329-editing-the-settings-of-an-exercise)  
[Searching Exercises](https://help.macrofactorapp.com/en/articles/331-searching-exercises)  
[Create a Custom Exercise](https://help.macrofactorapp.com/en/articles/328-how-to-create-a-custom-exercise)"
General,Searching Exercises,https://help.macrofactorapp.com/en/articles/331-searching-exercises,"Go to **More** > Feature Settings > **Exercises**

This page takes you to the full exercise list. At the bottom of the screen, there is a search bar where you can search for exercises and view their settings.

**Note:** When [creating](https://help.macrofactorapp.com/en/articles/285-create-a-new-program-via-smart-generation) or [updating a workout or program](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program), you can add exercises at any time. For example, during an active workout, **tap the + button** at the end of the current exercise bar to open the exercise library. This is one of many options to add additional exercises and open the exercise search.

## Read next:

Now that you’ve learned how to search exercises, you might enjoy one of these articles next:

[Adding or Removing Exercises to a Program](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program)  
[Set or Swap Active Programs](https://help.macrofactorapp.com/en/articles/289-set-or-swap-active-programs)  
[Setting RIR for Exercises](https://help.macrofactorapp.com/en/articles/293-setting-rir-for-exercises-in-a-program)"
General,Swap Exercises,https://help.macrofactorapp.com/en/articles/332-swap-exercises,"If a piece of equipment is unavailable or an exercise does not feel right that day, you can swap the exercise for another option.

**Option 1**

1. Go to the **Workout** tab.
2. Open any program or workout you have created.
3. Scroll to the exercise you want to replace.
4. Tap the three dots on the right side of the exercise, **tap Swap**.
5. Review the smart substitutions shown by the app.
6. Tap the exercise you’d like to use, then **tap Swap Exercise**. You can also tap the quick swap button next to the exercise name.

If the exercise you would like to replace is not listed under Smart Substitutions, continue with the directions below: 

7. If you want a different option, tap **Find Other Replacements** at the bottom.
8. Search for the exercise you want to use instead.
9. Tap the **+** button next to the exercise.
10. Tap **Done** to confirm the swap.

**Option 2**

1. Go to the **Workout** tab.
2. Start a workout.
3. Tap the exercise you want to swap from the top navigation bar.
4. In the action bar, under the exercise title, tap **Swap**.
5. Review the smart substitutions shown by the app.
6. Tap the exercise you’d like to use, then tap **Swap Exercise**. You can also tap the quick swap button next to the exercise name.

If the exercise you would like to replace is not listed under Smart Substitutions, continue with the directions below:

7. If you want a different option, tap **Find Other Replacements** at the bottom.
8. Search for the exercise you want to use instead.
9. Tap the **+** button next to the exercise.
10. Tap **Done** to confirm the swap.

## Read next:

Now that you’ve learned how to swap exercises, you might enjoy one of these articles next:

[Set or Swap Active Programs](https://help.macrofactorapp.com/en/articles/289-set-or-swap-active-programs)  
[Setting RIR for an Exercise](https://help.macrofactorapp.com/en/articles/293-setting-rir-for-exercises-in-a-program)  
[Edit or Delete a Workout](https://help.macrofactorapp.com/en/articles/318-edit-or-delete-a-workout)"
General,Accessing Exercise Options During a Workout,https://help.macrofactorapp.com/en/articles/333-accessing-exercise-options-during-a-workout,"During an active workout, each exercise has its own set of options. These options appear below the exercise name in the action bar. Swipe left or right to view all options.

Starting from left to right:

**Smart Progression**: Identified by a wand icon. It uses your logged sets to learn your strength profile and recommend appropriate weights. This feature activates after you log your first set. The [Smart Progression](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions) screen also includes guidance for selecting an initial weight.

**Info**: Opens a detailed view of the exercise, including video demos, instructions, details, and history.

**Warm Up**: Lets you add a [Smart Warm-Up](https://help.macrofactorapp.com/en/articles/311-remove-or-add-smart-warm-ups) or a manual warm-up set. Warm-up sets appear in the exercise table with a **W** in the set column.

Targets: This defines how the current set should be performed. During a workout, you can adjust the **rep range and RIR target** for the set if you want to modify the effort or difficulty for that exercise.

**Swap**: Replaces the current exercise with another. Smart Substitutions appear first as app-recommended options. Select one and tap **Replace**, or tap **Find Other Replacements** to browse alternatives.

**Note**: Add notes related to your training. Notes can be added at three levels:

* Session: Note will be saved to your workout history.
* Exercise: Pinned to exercise, not saved to your workout history.
* Program: Pinned to program, not saved to your workout history.

**Superset**: Pairs this exercise with an adjacent exercise in the list. A [superset](https://help.macrofactorapp.com/en/articles/321-supersetting-exercises) links the two exercises so they alternate until both are completed.

**Equipment**: Opens a panel showing the equipment associated with the exercise, including resistance and support options. You [can adjust these](https://help.macrofactorapp.com/en/articles/300-set-up-your-gym-profiles) if needed.

**L/R**: Allows you to log different weights and reps for the left and right sides. This option will only show for relevant exercises.

**More**: Opens additional options:

* **Exercise settings:** Opens the same settings page accessed through **More** > Feature Settings > **Exercises** > select an exercise.
* **Reset to default:** Restores the exercise to its original settings.
* **Remove from workout:** Removes the exercise from the current workout.

## Read next:

Now that you’ve learned about exercise options during a workout, you might enjoy one of these articles next:

[Editing the Settings of an Exercise](https://help.macrofactorapp.com/en/articles/329-editing-the-settings-of-an-exercise)  
[Changing Rest Time During a Workout](https://help.macrofactorapp.com/en/articles/320-changing-rest-time-during-a-workout)  
[Understanding Smart Progressions](https://help.macrofactorapp.com/en/articles/305-understanding-and-using-smart-progressions)"
General,Seeing Detailed Stats and Data for Each Exercise,https://help.macrofactorapp.com/en/articles/334-seeing-detailed-stats-and-data-for-each-exercise,"1. Go to the **Dashboard** tab.
2. Scroll down to **Exercises**.
3. Tap **See all**.
4. View detailed stats and multiple performance metrics for each exercise.

Available views include:

* **1-RM, 3-RM, and 10-RM estimates:** Tracks changes in your estimated strength across different rep ranges.
* **Total Volume:** The total amount of weight lifted for that exercise over selected time periods.
* **Best Set Volume:** The highest single-set volume you have recorded.
* **Heaviest Weight:** The maximum load you have used for that exercise.
* **Total Reps:** The total number of reps completed over selected time periods.
* **Best Set Reps**: The highest number of reps you’ve recorded in a single set.
* **Total Sets:** The total number of sets you have performed to date.

In each of these views, you can adjust the time range to see averages over short or longer time periods as well as monthly recaps.

## Read next:

Now that you’ve learned how to see detailed stats and data for each exercise, you might enjoy one of these articles next:

Create a New Program  
Add or Remove Exercises From a Program  
Setting RIR for Exercises in a Program"
General,Accessing Exercise Settings During a Workout,https://help.macrofactorapp.com/en/articles/335-accessing-exercise-settings-during-a-workout,"If you need to add a note to an exercise or change a default rest timer or weight, you can access exercise settings during your workout using the steps below.

1. While in your workout and viewing the exercise, use the action bar and scroll until you see **More**.
2. Tap **Exercise Settings** to open the settings for that exercise.
3. Here, you have the option to change rest timers, add exercise notes, split left and right sets, and mark the exercise so it is not recommended.
4. Make any changes you need, then exit the screen to save them.

## Read next:

Now that you’ve learned how to access exercise settings during a workout, you might enjoy one of these articles next:

Editing the Settings of an Exercise

Understanding Exercise Options During a Workout

Changing Rest Time During a Workout"
General,Deleting an Exercise During a Workout,https://help.macrofactorapp.com/en/articles/336-deleting-an-exercise-during-a-workout,"1. While in your workout and viewing the exercise, use the action bar and scroll until you see **More**.
2. Tap **Remove from workout** at the bottom of the screen.
3. The exercise will be removed from the workout.

## Read next:

Now that you’ve learned how to delete an exercise during a workout, you might enjoy one of these articles next:

[Reorder Exercises in a Program](https://help.macrofactorapp.com/en/articles/296-reorder-exercises-in-a-program)  
[Swap Exercises](https://help.macrofactorapp.com/en/articles/299-swap-exercises)  
[Setting RIR for Exercises in a Program](https://help.macrofactorapp.com/en/articles/293-setting-rir-for-exercises-in-a-program)"
General,How to Prevent Exercises From Being Suggested,https://help.macrofactorapp.com/en/articles/337-how-to-prevent-exercises-from-being-suggested,"1. Go to **More** > Feature Settings > **Exercises**.
2. Select the exercise you don’t want to see recommended.
3. Toggle **Do Not Recommend** to *on*.

Once enabled, that specific exercise will no longer be recommended when creating new programs.

## Read next:

Now that you’ve learned how to prevent exercises from being suggested, you might enjoy one of these articles next:

[Editing the Settings of an Exercise](https://help.macrofactorapp.com/en/articles/329-editing-the-settings-of-an-exercise)  
[Accessing Exercise Options During a Workout](https://help.macrofactorapp.com/en/articles/335-accessing-exercise-settings-during-a-workout)  
[Creating a New Program](https://help.macrofactorapp.com/en/articles/285-create-a-new-program-via-smart-generation)"
General,How to Move an Exercise to a Different Day,https://help.macrofactorapp.com/en/articles/338-how-to-move-an-exercise-to-a-different-day,"If you want to move an exercise to a different workout day, you can do so without deleting it from the whole program.

1. Go to the **Workout** tab.
2. Select your active program.
3. Navigate to the workout day that contains the exercise you want to move.
4. **Tap the three dots** next to the exercise you want to move.
5. Select **Move to a different day**.
6. Select the workout day you want to move the exercise to.
7. The exercise will be moved immediately.

## Read next:

Now that you’ve learned how to move an exercise to a different day, you might enjoy one of these articles next:

[Reorder Exercises in a Program](https://help.macrofactorapp.com/en/articles/296-reorder-exercises-in-a-program)  
[Add or Remove Exercises From a Program](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program)  
[Change Program Schedule](https://help.macrofactorapp.com/en/articles/301-change-program-schedule)"
General,How to Skip an Exercise Without Removing it From Your Program,https://help.macrofactorapp.com/en/articles/399-how-to-skip-an-exercise-without-removing-it-from-your-program,"You can skip an exercise for a specific cycle when building or editing a program. This allows you to temporarily remove an exercise from one scheduled cycle without changing the rest of the program.

Skipping an exercise affects only that selected cycle, meaning the exercise will continue to appear in other cycles unless you choose to skip it there as well.

Examples of uses would be:

* You are following a program that has weekly variations
* You need a temporary change without removing the exercise from the program
* You don’t want to permanently remove or swap the exercise: you just want it omitted from one or a few cycles within the program

## How to skip an exercise for a cycle

1. Go to the **Workout** tab.
2. Open the program you want to edit.
3. Navigate to the workout (for example, **Workout A**) that contains the exercise you want to skip.
4. Select the cycle for the exercise you want to skip (for example, **Cycle 2** of your training program).

   ![](https://staticfiles.gleap.io/gattachments/3dQs9eICD3KZp8URSxbn3soGaegHn0xI64HqZJuLmlZYlhiNsTn6VWfhFja7SmCX86ZOEnDJSYC.png)
5. Toggle **Skip Exercise** on.

   ![](https://staticfiles.gleap.io/gattachments/TKCeSDfVbbJ1IVUYppaMXrTDv49ftpIdMxWCtdFEejJQQIdiLE0untaPF3SiMfNZl6k0BZfXp2Y.png)
6. Save your changes.

![](https://staticfiles.gleap.io/gattachments/6fcBVbTRph0NyAUBhODWK67bOQKxhP9Br9nHsptgoxdD192RXzYZeTvRKeNOc5Z5pYAsLUTWAaN.png)

The exercise will no longer appear in that cycle week, but it will continue to appear in your other cycle weeks. You can repeat this process if your program alternates weeks or if you want to skip other exercises in specific cycles.

## Read Next:

Now that you’ve learned how to skip an exercise without removing it from your program, yyou might enjoy one of these articles next:

[Swap exericses](https://help.macrofactorapp.com/en/articles/299-swap-exercises)

[Adding or Removing Exercises to a Program](https://help.macrofactorapp.com/en/articles/292-add-or-remove-exercises-from-a-program)

[Set or Swap Active Programs](https://help.macrofactorapp.com/en/articles/289-set-or-swap-active-programs)"
General,Viewing Past Workouts,https://help.macrofactorapp.com/en/articles/339-viewing-past-workouts,"1. Go to the **Workout** tab.
2. Under **More**, tap **Workout History**.
3. Scroll to the workout you want to view and tap it.
4. Here you can view details for each exercise and edit past workouts.

## Read next:

Now that you’ve learned about viewing past workouts, you might enjoy one of these articles next:

[Editing Past Workouts](https://help.macrofactorapp.com/en/articles/340-editing-past-workouts)  
[Understanding Levels](https://help.macrofactorapp.com/en/articles/342-understanding-levels)  
[Viewing Sets and Volume Over Time](https://help.macrofactorapp.com/en/articles/343-viewing-sets-and-volume-over-time)"
General,Editing Past Workouts,https://help.macrofactorapp.com/en/articles/340-editing-past-workouts,"1. Go to the **Workout** tab.
2. Under **More**, tap **Workout History**.
3. Scroll to the workout you want to edit and tap it.
4. Under **Workout Details,** next to **Edit Workout**, tap **Edit**.
5. This opens the workout log, where you can edit each exercise, set, weight, reps, and access notes and other options from the action bar.
6. When finished, tap the checkmark in the top-right corner to save your changes.

## Read next:

Now that you’ve learned about editing past workouts, you might enjoy one of these articles next:

[Editing Date and Duration of Past Workouts](https://help.macrofactorapp.com/en/articles/341-editing-the-date-or-duration-of-a-past-workout)  
[Viewing Past Workouts](https://help.macrofactorapp.com/en/articles/339-viewing-past-workouts)  
[Viewing Exercise Performance Over Time](https://help.macrofactorapp.com/en/articles/344-viewing-exercise-performance-over-time)"
General,Editing the Date or Duration of a Past Workout,https://help.macrofactorapp.com/en/articles/341-editing-the-date-or-duration-of-a-past-workout,"If you logged a workout on the wrong date or want to [manually backfill workouts](https://help.macrofactorapp.com/en/articles/384-can-i-backfill-past-workouts-to-have-training-history), you can edit both the workout date and duration.

**Change the workout date**

1. Go to the **Workout** tab.
2. Under **More**, tap **Workout History**.
3. Scroll to the workout you want to edit and tap it.
4. Under **Workout Details**, next to **Start Time,** tap **Edit**.
5. Choose the correct date and time, then tap **Save**.

**Change the workout duration**

1. Go to the **Workout** tab.
2. Under **More**, tap **Workout History**.
3. Scroll to the workout you want to edit and tap it.
4. Under **Workout Details**, next to **Duration,** tap **Edit**.
5. Update the workout length, then tap **Save**.

## Read next:

Now that you’ve learned about editing the date and duration of past workouts, you might enjoy one of these articles next:

[Editing Past Workouts](https://help.macrofactorapp.com/en/articles/340-editing-past-workouts)  
[Viewing Past Workouts](https://help.macrofactorapp.com/en/articles/339-viewing-past-workouts)  
[Viewing Sets and Volume Over Time](https://help.macrofactorapp.com/en/articles/343-viewing-sets-and-volume-over-time)"
General,Understanding Levels,https://help.macrofactorapp.com/en/articles/342-understanding-levels,"The Levels tab shows the training volume each muscle group is receiving over time. It lets you view your logged workouts through a body map of muscle groups, helping you see where your training is actually going.

## **What Levels represent**

Each bar represents the average number of sets per week for a muscle group over the selected time period. Levels only reflect logged training. They do not represent load, intensity, or effort.

### **Time periods**

You can switch between different time ranges, including one week, one month, and three months, by **tapping the arrow next to the underlined duration.**

### **Front and back views**

**Tap the circular arrows icon** to toggle between front and back body views to see different muscle groups more clearly.

## Seeing exercise contributions

Levels also shows you which exercises are contributing to each muscle group’s total sets. This makes it easier to understand exactly where your training volume is coming from, not just how much volume you have logged.

If you tap on a muscle group, you will see a list of the exercises that contributed sets during the selected time period. Each exercise displays the number of sets performed and the muscle groups it targets, helping you quickly spot which movements are driving your training volume.

![](https://staticfiles.gleap.io/gattachments/icyQ1gV62mtzDlxVEQtJzd4wLNqSduHQtMIoUNhfYRnlptR9TsLEGf3YhbPBroPr7d7kFXl5scb.png)

You can also review individual muscles within a broader muscle group. This allows you to look more closely at how specific areas are being trained and identify gaps or imbalances in your program.

![](https://staticfiles.gleap.io/gattachments/ENqj2l9zk10F9EtLMmZUY8LmH8zTQmgbqllgbpjjcPcnnmqr4ihRnDYdY51jLhlT11kSzJMEgB2.png)

## Read next:

Now that you’ve learned about Levels, you might enjoy one of these articles next:

[Muscle Groups](https://help.macrofactorapp.com/en/articles/280-muscle-groups)  
[Viewing Sets and Volume Over Time](https://help.macrofactorapp.com/en/articles/343-viewing-sets-and-volume-over-time)  
[Viewing Exercise Performance Over Time](https://help.macrofactorapp.com/en/articles/344-viewing-exercise-performance-over-time)"
General,Viewing Sets and Volume Over Time,https://help.macrofactorapp.com/en/articles/343-viewing-sets-and-volume-over-time,"If you are curious about the training data you are collecting, the app provides several ways to view how your workouts add up over time. One of the most useful ways to do this is through the Sets and Volume views.

### **Sets over time**

Looking at sets over time helps you understand your training volume independent of load. Since sets are a major contributor to training stimulus, this view can help put changes in progress into context. For example, if progress has slowed or stalled, you can check whether that period coincides with fewer total sets or reduced training frequency.

### **Volume over time**

Unlike the Sets view, which treats all sets equally, the Volume view accounts for how heavy those sets are. This makes it useful for understanding changes in workload when loading strategies, exercise selection, or training intensity shift.

Volume is separated into two types:

* **Resistance-based volume**, which includes work done with external load such as barbells, dumbbells, or machines.
* **Bodyweight volume**, which includes work where your body is the primary load, such as pull-ups, push-ups, or dips.

### **Where to find these views**

#### **Workouts**

**Dashboard > Workouts**

Here, you can view Sets and Volume for your workouts across different time ranges, including weekly, monthly, yearly, or all time. You can also scroll down to see which exercises contributed the most sets or volume during the selected period.

#### **Muscle Groups**

**Dashboard >** Muscle Groups **> See All**

Select a muscle group to view how much training it has received over time.

For example, if you select the triceps, you can see how many sets or how much total volume they received across weekly, monthly, yearly, or all-time views. You can also see how individual training sessions contributed to that total.

## Read next:

Now that you’ve learned how to view sets and volume over time, you might enjoy one of these articles next:  
  
[Muscle Groups](https://help.macrofactorapp.com/en/articles/280-muscle-groups)[Understanding Levels](https://help.macrofactorapp.com/en/articles/342-understanding-levels)  
[Viewing Exercise Performance Over Time](https://help.macrofactorapp.com/en/articles/344-viewing-exercise-performance-over-time)"
General,Viewing Exercise Performance Over Time,https://help.macrofactorapp.com/en/articles/344-viewing-exercise-performance-over-time,"The exercises section focuses on how individual lifts are progressing over time. This is useful for identifying performance trends within specific exercises rather than just across workouts or muscle groups.

**Viewing an Exercise**

1. Go to the **Dashboard** tab.
2. Scroll down to **Exercises**.
3. Tap **See All**.
4. Select an exercise.

Available views include:

**1-RM, 3-RM, and 10-RM:** Estimates changes in estimated strength at different rep ranges over time.  
**Total Volume:** The total amount of weight for that exercise.  
**Best Set Volume:** Your highest single-set volume recorded for that exercise.  
**Heaviest Weight**: The maximum load you have lifted for that exercise.  
**Total Reps:** The total number of reps completed for that exercise over time.  
**Best Set Reps**: The highest number of reps you’ve recorded in a single set.  
**Total Sets:** All sets you have performed for that exercise to date.  
  
For each view, you can adjust the time range to short or long-term trends. 

## Read next:

Now that you’ve learned how to view exercise performance over time, you might enjoy one of these articles next:

[**Muscle Groups**](https://help.macrofactorapp.com/en/articles/280-muscle-groups)[**Understanding Levels**](https://help.macrofactorapp.com/en/articles/342-understanding-levels)[**Viewing Sets and Volume Over Time**](https://help.macrofactorapp.com/en/articles/343-viewing-sets-and-volume-over-time)"
General,How to Log Body Measurements,https://help.macrofactorapp.com/en/articles/345-how-to-log-body-measurements,"### To log body measurements:

1. Go to the **Dashboard** tab.
2. Under **Body Metrics**, tap **See All** to view your inner dashboard and then tap **Full Body.**
3. Tap the **+** button in the top-right corner of the screen.
4. Optionally, select the date on which you took the body measurements, if you’re not logging measurements you took on the present day.

   1. Tap the date in the top-middle of your screen.
   2. Use the calendar to navigate to the date for which you’d like to log body measurements.
   3. Tap the date for which you’d like to log body measurements.
5. Log your body measurements.
6. **Tap the check mark** in the top-right corner of the screen to save your entries.

Body measurements can be useful for giving some context in physical body changes in relation to training progress over time, especially when changes in strength or volume don’t always align with scale changes alone. If you’d like some tips for taking high-quality body measurements, you’ll likely enjoy this knowledge base. And, if you’d like to change which body measurements you track, check out this knowledge base entry.

## Read next:

Now that you understand how to log body measurements, you might enjoy one of these articles next:

[Configure Body Metric and Progress Photo Tracking](https://help.macrofactorapp.com/en/articles/347-configure-body-metric-and-progress-photo-tracking)  
[Tips for Taking Good Body Measurements](https://help.macrofactorapp.com/en/articles/350-tips-for-taking-good-body-measurements)  
[How to Add Progress Photos](https://help.macrofactorapp.com/en/articles/346-how-to-add-progress-photos)"
General,How to Add Progress Photos,https://help.macrofactorapp.com/en/articles/346-how-to-add-progress-photos,"### To add progress photos:

1. Go to the **Dashboard** tab.
2. Under **Body Metrics**, tap **See All** to view your inner dashboard and then tap the **Progress Photo** tile.
3. Tap the **+** button in the top-right corner of the screen.
4. Optionally, select the date on which you took progress photos, if you’re not adding photos you took on the present day.

   1. Tap the date in the top-middle of your screen.
   2. Use the calendar to navigate to the date for which you’d like to upload a progress photo.
   3. Tap the date on which you took your progress photo.
5. Tap on “Front Photo,” “Side Photo,” or “Back Photo” to add a progress picture

   1. Upload a picture from your phone’s memory or
   2. Tap “Take Photo” to launch your phone’s camera to snap a picture.
6. Crop your photo. You can zoom in or out, or rotate your photo during this step. **Tap the checkmark** in the top-right corner to upload your cropped photo.
7. Add more photos if desired, repeating steps 4 and 5. You can upload one progress photo of the front, side, and back of your body each day you add progress photos.
8. **Tap the checkmark** in the top-right corner of the screen to save your entries.

Progress photos can be useful for giving some context in physical body changes in relation to training progress over time, especially when changes in strength or volume don’t always align with scale changes alone. If you’d like some tips for taking good progress photos, you’ll likely enjoy the knowledge base entry linked above. And, if you’d like to change which progress pictures you track, check out this knowledge base entry.

## Read next:

Now that you understand how to add progress photos, you might enjoy one of these articles next:

[Configure Body Metric and Progress Photo Tracking](https://help.macrofactorapp.com/en/articles/347-configure-body-metric-and-progress-photo-tracking)  
[Tips for Taking Good Progress Photos](https://help.macrofactorapp.com/en/articles/349-tips-for-taking-good-progress-photos)  
[How to Create and Share Before-And-After Photos](https://help.macrofactorapp.com/en/articles/351-how-to-create-and-share-before-and-after-photos)"
General,Configure Body Metric and Progress Photo Tracking,https://help.macrofactorapp.com/en/articles/347-configure-body-metric-and-progress-photo-tracking,"If you want to change your selections, such as removing body metrics you no longer want to track or adding new ones, you can do so at any time.

1. Go to the **More** tab.
2. Tap **Data Visibility**, under **Data Management**.
3. Tap **Body Metrics Visibility**.
4. Toggle the progress photos and body metrics you want to track.
5. Tap the checkmark in the top-right corner to save your selections.

If you’d like tips on taking good progress photos or high-quality body measurements, you’ll likely find the knowledge base entries linked above helpful.

## Read next:

Now that you understand how to configure body metric and progress photo tracking, you might enjoy one of these articles next:

[Tips for Taking Good Body Measurements](https://help.macrofactorapp.com/en/articles/349-tips-for-taking-good-progress-photos)  
[Tips for Taking Good Progress Photos](https://help.macrofactorapp.com/en/articles/350-tips-for-taking-good-body-measurements)  
[How to Create and Share Before-And-After Photos](https://help.macrofactorapp.com/en/articles/351-how-to-create-and-share-before-and-after-photos)"
General,How to View Body Measurement Progress Over Time,https://help.macrofactorapp.com/en/articles/348-how-to-view-body-measurement-progress-over-time,"You can visualize changes to any of your tracked body measurements over time.

1. Go to the Dashboard tab.
2. Under **Body Metrics**, tap **See All**. Here, you can view the measurements you have selected to display on the inner dashboard.
3. To view metrics for specific days, tap **Full Body**, then tap **View All Metrics**.
4. Use the horizontal tab bar at the top of the screen to quickly switch between predefined date ranges.

### Comparing your Body Measurement Progress

The **Compare All Metrics** screen lets you view changes in measurements such as body-fat percentage, body weight, and specific body parts, such as the waist or shoulders.

**To compare metrics:**

1. Open the **Compare All Metrics** screen.
2. Use the horizontal tab bar at the top to switch between predefined date ranges.
3. To select custom dates, tap the **calendar icon** in the top-right corner.
4. Review visual body fat, which is displayed as a percentage change.
5. Compare individual body measurements shown side-by-side to see progress over time.

## Read next:

Now that you understand how to view body measurement progress over time, you might enjoy one of these articles next:

[Tips for Taking Good Body Measurements](https://help.macrofactorapp.com/en/articles/349-tips-for-taking-good-progress-photos)  
[Tips for Taking Good Progress Photos](https://help.macrofactorapp.com/en/articles/350-tips-for-taking-good-body-measurements)  
[How to Create and Share Before-And-After Photos](https://help.macrofactorapp.com/en/articles/351-how-to-create-and-share-before-and-after-photos)"
